DYNAMIXEL Graph,2
MX-12W,360
ItemCount,4
Realtime Tick,#000000,0,1,0
Present Speed,#ffff00,0,1,0
Goal Position,#ff0000,0,1,0
Present Position,#0055ff,0,1,0
Time[ms],Realtime Tick,Present Speed,Goal Position,Present Position
30069,18038,1143,4090,2086
30083,18052,1144,4090,1980
30100,18069,1143,4090,1855
30114,18083,1143,4090,1749
30140,18109,1143,4090,1558
30149,18118,1141,4090,1493
30163,18132,1144,4090,1386
30179,18148,1146,4090,1265
30195,18164,1143,4090,1147
30219,18188,1143,4090,966
30229,18198,1145,4090,889
30243,18212,1144,4090,785
30260,18229,1143,4090,656
30274,18243,1144,4090,551
30300,18269,1142,4090,356
30309,18278,1146,4090,287
30322,18291,1148,4090,185
30340,18309,1144,4090,63
30354,18323,1141,4090,4046
30380,18349,1143,4090,3853
30390,18359,1144,4090,3779
30403,18372,1145,4090,3680
30420,18389,1145,4090,3561
30435,18404,1143,4090,3452
30460,18429,1143,4090,3257
30469,18438,1141,4090,3191
30482,18451,1143,4090,3093
30500,18469,1142,4090,2959
30514,18483,1144,4090,2851
30539,18508,1145,4090,2660
30549,18518,1148,4090,2581
30562,18531,1144,4090,2486
30580,18549,1142,4090,2350
30595,18564,1145,4090,2236
30610,18579,1146,4090,2121
30629,18598,1145,4090,1979
30642,18611,1143,4090,1883
30659,18628,1141,4090,1760
30674,18643,1140,4090,1651
30700,18669,1146,4090,1454
30709,18678,1144,4090,1387
30722,18691,1144,4090,1290
30738,18707,1146,4090,1166
30760,18729,1144,4090,1013
30770,18739,1142,4090,929
30789,18758,1143,4090,787
30803,18772,1144,4090,681
30819,18788,1144,4090,560
30840,18809,1145,4090,401
30851,18820,1148,4090,313
30869,18838,1147,4090,178
30883,18852,1143,4090,77
30898,18867,1142,4090,4065
30920,18889,1142,4090,3900
30930,18899,1144,4090,3825
30949,18918,1143,4090,3684
30962,18931,1144,4090,3586
30979,18948,1143,4090,3461
30994,18963,1144,4090,3347
31019,18988,1143,4090,3159
31029,18998,1142,4090,3087
31043,19012,1142,4090,2983
31059,19028,1146,4090,2856
31074,19043,1145,4090,2743
31091,19060,1143,4090,2623
31110,19079,1142,4090,2474
31122,19091,1144,4090,2380
31140,19109,1146,4090,2244
31154,19123,1146,4090,2136
31179,19148,1144,4090,1953
31189,19158,1142,4090,1879
31203,19172,1141,4090,1777
31219,19188,1143,4090,1657
31240,19209,1141,4090,1502
31250,19219,1143,4090,1427
31270,19239,1144,4090,1276
31283,19252,1146,4090,1175
31300,19269,1145,4090,1049
31314,19283,1142,4090,946
31340,19309,1145,4090,750
31349,19318,1145,4090,682
31363,19332,1146,4090,582
31379,19348,1146,4090,453
31395,19364,1145,4090,340
31410,19379,1144,4090,222
31430,19399,1145,4090,72
31443,19412,1144,4090,4071
31459,19428,1142,4090,3953
31475,19444,1143,4090,3833
31500,19469,1145,4090,3653
31510,19479,1145,4090,3571
31523,19492,1142,4090,3485
31540,19509,1143,4090,3357
31555,19524,1143,4090,3240
31580,19549,1141,4090,3051
31590,19559,1143,4090,2975
31603,19572,1144,4090,2874
31619,19588,1143,4090,2753
31635,19604,1144,4090,2632
31659,19628,1145,4090,2448
31669,19638,1144,4090,2374
31682,19651,1145,4090,2275
31699,19668,1145,4090,2145
31714,19683,1144,4090,2035
31740,19709,1144,4090,1843
31749,19718,1140,4090,1777
31763,19732,1142,4090,1673
31779,19748,1142,4090,1555
31794,19763,1144,4090,1442
31820,19789,1145,4090,1246
31830,19799,1146,4090,1167
31843,19812,1141,4090,1077
31860,19829,1140,4090,949
31875,19844,1146,4090,833
31899,19868,1142,4090,652
31909,19878,1144,4090,576
31923,19892,1144,4090,471
31940,19909,1146,4090,341
31954,19923,1145,4090,236
31980,19949,1146,4090,41
31990,19959,1142,4090,4066
32002,19971,1141,4090,3975
32018,19987,1144,4090,3854
32040,20009,1145,4090,3689
32070,20039,1140,4090,3480
32083,20052,1143,4090,3375
32098,20067,1146,4090,3256
32120,20089,1143,4090,3096
32130,20099,1141,4090,3020
32149,20118,1144,4090,2877
32162,20131,1143,4090,2777
32179,20148,1146,4090,2647
32195,20164,1145,4090,2525
32219,20188,1140,4090,2348
32229,20198,1143,4090,2271
32242,20211,1145,4090,2170
32259,20228,1144,4090,2044
32274,20243,1142,4090,1933
32299,20268,1143,4090,1747
32310,20279,1143,4090,1667
32322,20291,1143,4090,1576
32340,20309,1144,4090,1442
32354,20323,1144,4090,1336
32380,20349,1143,4090,1143
32390,20359,1141,4090,1070
32402,20371,1144,4090,977
32420,20389,1144,4090,844
32435,20404,1144,4090,736
32460,20429,1145,4090,540
32470,20439,1147,4090,460
32482,20451,1145,4090,373
32500,20469,1143,4090,239
32514,20483,1144,4090,134
32540,20509,1141,4090,4043
32549,20518,1143,4090,3967
32562,20531,1145,4090,3869
32579,20548,1142,4090,3746
32594,20563,1142,4090,3634
32610,20579,1143,4090,3517
32629,20598,1144,4090,3375
32642,20611,1145,4090,3274
32659,20628,1144,4090,3147
32674,20643,1140,4090,3040
32701,20670,1144,4090,2834
32710,20679,1144,4090,2763
32722,20691,1146,4090,2670
32739,20708,1144,4090,2543
32754,20723,1144,4090,2427
32779,20748,1146,4090,2240
32789,20758,1146,4090,2162
32803,20772,1142,4090,2061
32820,20789,1142,4090,1934
32834,20803,1143,4090,1832
32860,20829,1142,4090,1638
32869,20838,1142,4090,1571
32884,20853,1144,4090,1458
32899,20868,1143,4090,1347
32914,20883,1143,4090,1235
32940,20909,1145,4090,1036
32950,20919,1144,4090,963
32963,20932,1144,4090,871
32979,20948,1145,4090,746
33000,20969,1148,4090,582
33010,20979,1145,4090,511
33026,20995,1143,4090,391
33050,21019,1144,4090,212
33059,21028,1145,4090,143
33075,21044,1146,4090,22
33100,21069,1142,4090,3941
33110,21079,1144,4090,3854
33122,21091,1143,4090,3770
33139,21108,1144,4090,3640
33154,21123,1144,4090,3531
33180,21149,1140,4090,3339
33189,21158,1145,4090,3267
33203,21172,1141,4090,3166
33220,21189,1140,4090,3040
33235,21204,1144,4090,2923
33260,21229,1144,4090,2733
33270,21239,1145,4090,2659
33282,21251,1147,4090,2565
33300,21269,1146,4090,2427
33315,21284,1145,4090,2324
33339,21308,1144,4090,2135
33350,21319,1142,4090,2055
33362,21331,1145,4090,1963
33380,21349,1144,4090,1839
33394,21363,1142,4090,1727
33420,21389,1142,4090,1543
33430,21399,1144,4090,1460
33443,21412,1144,4090,1370
33460,21429,1144,4090,1235
33474,21443,1144,4090,1129
33499,21468,1140,4090,945
33509,21478,1145,4090,865
33523,21492,1146,4090,768
33539,21508,1143,4090,639
33554,21523,1144,4090,527
33579,21548,1146,4090,336
33589,21558,1146,4090,262
33602,21571,1146,4090,163
33620,21589,1145,4090,30
33634,21603,1140,4090,4025
33659,21628,1145,4090,3835
33669,21638,1144,4090,3761
33684,21653,1145,4090,3656
33710,21679,1141,4090,3460
33720,21689,1142,4090,3385
33730,21699,1142,4090,3308
33749,21718,1143,4090,3165
33762,21731,1143,4090,3068
33778,21747,1143,4090,2949
33800,21769,1144,4090,2781
33810,21779,1146,4090,2702
33829,21798,1146,4090,2558
33843,21812,1145,4090,2452
33860,21829,1143,4090,2326
33874,21843,1143,4090,2221
33900,21869,1146,4090,2022
33910,21879,1144,4090,1950
33922,21891,1143,4090,1861
33940,21909,1143,4090,1728
33955,21924,1143,4090,1625
33980,21949,1143,4090,1432
33990,21959,1143,4090,1356
34002,21971,1145,4090,1265
34020,21989,1143,4090,1132
34034,22003,1145,4090,1022
34050,22019,1145,4090,901
34070,22039,1145,4090,754
34082,22051,1141,4090,666
34100,22069,1144,4090,529
34114,22083,1147,4090,420
34140,22109,1144,4090,225
34150,22119,1146,4090,149
34162,22131,1142,4090,64
34180,22149,1140,4090,4024
34194,22163,1142,4090,3922
34220,22189,1144,4090,3734
34229,22198,1145,4090,3659
34242,22211,1146,4090,3560
34259,22228,1145,4090,3432
34274,22243,1141,4090,3325
34300,22269,1145,4090,3125
34310,22279,1140,4090,3057
34323,22292,1143,4090,2958
34340,22309,1144,4090,2830
34354,22323,1146,4090,2719
34379,22348,1145,4090,2531
34390,22359,1146,4090,2446
34402,22371,1144,4090,2356
34429,22398,1146,4090,2149
34440,22409,1142,4090,2071
34450,22419,1143,4090,1995
34470,22439,1142,4090,1850
34483,22452,1143,4090,1751
34499,22468,1142,4090,1634
34515,22484,1142,4090,1516
34540,22509,1144,4090,1326
34550,22519,1144,4090,1252
34562,22531,1145,4090,1160
34580,22549,1145,4090,1025
34594,22563,1143,4090,921
34620,22589,1145,4090,726
34630,22599,1143,4090,649
34642,22611,1146,4090,558
34659,22628,1146,4090,430
34675,22644,1146,4090,308
34699,22668,1145,4090,129
34709,22678,1145,4090,55
34723,22692,1141,4090,4055
34739,22708,1142,4090,3930
34755,22724,1143,4090,3810
34780,22749,1144,4090,3621
34790,22759,1146,4090,3547
34802,22771,1142,4090,3460
34820,22789,1140,4090,3328
34835,22804,1142,4090,3214
34850,22819,1143,4090,3102
34869,22838,1143,4090,2959
34883,22852,1144,4090,2851
34900,22869,1144,4090,2722
34915,22884,1144,4090,2609
34931,22900,1144,4090,2495
34949,22918,1143,4090,2351
34963,22932,1145,4090,2245
34979,22948,1145,4090,2124
34995,22964,1145,4090,2009
35010,22979,1143,4090,1892
35029,22998,1142,4090,1753
35042,23011,1142,4090,1657
35060,23029,1143,4090,1524
35074,23043,1144,4090,1418
35100,23069,1143,4090,1224
35110,23079,1143,4090,1148
35122,23091,1143,4090,1059
35139,23108,1142,4090,931
35160,23129,1145,4090,771
35170,23139,1145,4090,696
35190,23159,1144,4090,545
35202,23171,1145,4090,454
35220,23189,1147,4090,316
35234,23203,1145,4090,214
35259,23228,1145,4090,25
35270,23239,1140,4090,4041
35283,23252,1142,4090,3953
35299,23268,1144,4090,3824
35320,23289,1145,4090,3668
35331,23300,1143,4090,3586
35350,23319,1143,4090,3446
35363,23332,1143,4090,3349
35380,23349,1145,4090,3222
35394,23363,1144,4090,3114
35420,23389,1140,4090,2923
35429,23398,1144,4090,2852
35443,23412,1143,4090,2746
35460,23429,1144,4090,2617
35500,23469,1148,4090,2307
35510,23479,1152,4090,2224
35522,23491,1159,4090,2119
35540,23509,1167,4090,1956
35554,23523,1168,4090,1831
35579,23548,1169,4090,1603
35589,23558,1167,4090,1517
35602,23571,1164,4090,1404
35619,23588,1161,4090,1260
35635,23604,1160,4090,1134
35660,23629,1162,4090,904
35670,23639,1163,4090,819
35682,23651,1163,4090,713
35700,23669,1166,4090,551
35714,23683,1167,4090,426
35739,23708,1166,4090,204
35749,23718,1165,4090,117
35762,23731,1164,4090,3
35780,23749,1162,4090,3953
35794,23763,1160,4090,3825
35820,23789,1163,4090,3600
35830,23799,1163,4090,3515
35842,23811,1162,4090,3408
35861,23830,1163,4090,3252
35874,23843,1163,4090,3127
35900,23869,1164,4090,2899
35910,23879,1165,4090,2811
35922,23891,1163,4090,2703
35940,23909,1163,4090,2546
35955,23924,1164,4090,2413
35980,23949,1166,4090,2192
35990,23959,1166,4090,2104
36002,23971,1162,4090,1998
36019,23988,1163,4090,1853
36034,24003,1163,4090,1720
36059,24028,1163,4090,1508
36069,24038,1162,4090,1423
36083,24052,1163,4090,1305
36100,24069,1166,4090,1144
36114,24083,1164,4090,1025
36140,24109,1164,4090,799
36150,24119,1165,4090,711
36163,24132,1164,4090,593
36180,24149,1165,4090,446
36195,24164,1166,4090,311
36210,24179,1169,4090,175
36230,24199,1166,4090,7
36242,24211,1160,4090,3997
36260,24229,1163,4090,3839
36274,24243,1163,4090,3721
36300,24269,1162,4090,3498
36310,24279,1163,4090,3409
36323,24292,1162,4090,3297
36339,24308,1164,4090,3155
36355,24324,1164,4090,3015
36380,24349,1163,4090,2796
36390,24359,1163,4090,2706
36403,24372,1165,4090,2590
36419,24388,1166,4090,2447
36434,24403,1164,4090,2317
36460,24429,1165,4090,2098
36470,24439,1165,4090,1997
36482,24451,1164,4090,1896
36499,24468,1162,4090,1750
36514,24483,1160,4090,1624
36540,24509,1163,4090,1403
36550,24519,1163,4090,1306
36563,24532,1164,4090,1194
36579,24548,1162,4090,1056
36600,24569,1164,4090,869
36611,24580,1165,4090,773
36630,24599,1165,4090,602
36642,24611,1164,4090,502
36660,24629,1165,4090,338
36675,24644,1167,4090,207
36690,24659,1166,4090,76
36710,24679,1160,4090,3998
36722,24691,1161,4090,3896
36740,24709,1163,4090,3740
36754,24723,1163,4090,3618
36780,24749,1164,4090,3392
36789,24758,1163,4090,3315
36802,24771,1164,4090,3203
36820,24789,1162,4090,3046
36834,24803,1162,4090,2922
36860,24829,1165,4090,2688
36870,24839,1166,4090,2600
36882,24851,1165,4090,2495
36898,24867,1163,4090,2354
36921,24890,1164,4090,2148
36930,24899,1165,4090,2072
36950,24919,1163,4090,1899
36962,24931,1161,4090,1798
36979,24948,1162,4090,1649
36994,24963,1164,4090,1519
37020,24989,1163,4090,1290
37029,24998,1164,4090,1214
37042,25011,1164,4090,1100
37069,25038,1164,4090,861
37080,25049,1164,4090,776
37090,25059,1165,4090,678
37110,25079,1166,4090,501
37122,25091,1166,4090,395
37139,25108,1166,4090,244
37154,25123,1166,4090,113
37179,25148,1163,4090,3987
37189,25158,1163,4090,3904
37202,25171,1163,4090,3792
37220,25189,1161,4090,3638
37234,25203,1162,4090,3517
37260,25229,1164,4090,3287
37270,25239,1162,4090,3205
37282,25251,1162,4090,3099
37300,25269,1163,4090,2940
37315,25284,1164,4090,2817
37340,25309,1166,4090,2582
37350,25319,1165,4090,2496
37363,25332,1165,4090,2390
37380,25349,1165,4090,2231
37394,25363,1165,4090,2108
37420,25389,1162,4090,1881
37430,25399,1163,4090,1795
37442,25411,1163,4090,1692
37460,25429,1161,4090,1547
37474,25443,1162,4090,1418
37499,25468,1165,4090,1196
37509,25478,1164,4090,1110
37522,25491,1163,4090,995
37539,25508,1163,4090,849
37554,25523,1164,4090,714
37580,25549,1165,4090,483
37590,25559,1165,4090,396
37602,25571,1165,4090,290
37620,25589,1166,4090,131
37634,25603,1165,4090,10
37660,25629,1162,4090,3880
37670,25639,1163,4090,3793
37682,25651,1165,4090,3686
37700,25669,1163,4090,3535
37714,25683,1163,4090,3410
37739,25708,1163,4090,3197
37750,25719,1163,4090,3098
37762,25731,1162,4090,2992
37780,25749,1161,4090,2835
37795,25764,1164,4090,2700
37819,25788,1166,4090,2488
37829,25798,1166,4090,2398
37842,25811,1163,4090,2283
37859,25828,1164,4090,2133
37875,25844,1165,4090,2000
37900,25869,1162,4090,1781
37910,25879,1161,4090,1695
37923,25892,1162,4090,1580
37939,25908,1163,4090,1440
37960,25929,1164,4090,1260
37970,25939,1165,4090,1166
37990,25959,1163,4090,1005
38002,25971,1163,4090,888
38020,25989,1165,4090,731
38034,26003,1166,4090,602
38060,26029,1166,4090,379
38070,26039,1165,4090,290
38082,26051,1165,4090,184
38098,26067,1164,4090,47
38120,26089,1164,4090,3960
38130,26099,1165,4090,3859
38149,26118,1166,4090,3694
38162,26131,1161,4090,3586
38179,26148,1161,4090,3439
38195,26164,1163,4090,3299
38219,26188,1162,4090,3093
38230,26199,1162,4090,2993
38243,26212,1162,4090,2892
38259,26228,1165,4090,2736
38274,26243,1167,4090,2604
38300,26269,1164,4090,2375
38310,26279,1165,4090,2282
38322,26291,1165,4090,2179
38340,26309,1165,4090,2019
38354,26323,1162,4090,1902
38370,26339,1162,4090,1764
38389,26358,1162,4090,1598
38402,26371,1162,4090,1489
38419,26388,1163,4090,1340
38434,26403,1163,4090,1210
38460,26429,1165,4090,979
38470,26439,1163,4090,888
38482,26451,1163,4090,788
38500,26469,1165,4090,625
38515,26484,1166,4090,505
38540,26509,1164,4090,277
38550,26519,1163,4090,186
38562,26531,1165,4090,83
38580,26549,1164,4090,4021
38594,26563,1163,4090,3900
38620,26589,1164,4090,3673
38630,26599,1163,4090,3586
38642,26611,1163,4090,3484
38660,26629,1162,4090,3330
38674,26643,1161,4090,3209
38700,26669,1161,4090,2979
38710,26679,1163,4090,2891
38723,26692,1164,4090,2774
38740,26709,1165,4090,2625
38754,26723,1165,4090,2499
38780,26749,1166,4090,2267
38790,26759,1164,4090,2182
38802,26771,1164,4090,2076
38819,26788,1163,4090,1929
38834,26803,1162,4090,1800
38860,26829,1161,4090,1575
38870,26839,1161,4090,1492
38882,26851,1162,4090,1385
38899,26868,1164,4090,1235
38914,26883,1165,4090,1103
38939,26908,1162,4090,884
38950,26919,1164,4090,789
38962,26931,1165,4090,681
38978,26947,1165,4090,540
39000,26969,1165,4090,345
39010,26979,1166,4090,257
39030,26999,1167,4090,81
39042,27011,1164,4090,4075
39060,27029,1161,4090,3919
39074,27043,1162,4090,3798
39100,27069,1163,4090,3579
39109,27078,1163,4090,3495
39122,27091,1162,4090,3382
39140,27109,1163,4090,3236
39155,27124,1163,4090,3094
39170,27139,1163,4090,2963
39190,27159,1162,4090,2787
39202,27171,1164,4090,2679
39220,27189,1166,4090,2518
39235,27204,1165,4090,2385
39260,27229,1164,4090,2163
39270,27239,1164,4090,2078
39283,27252,1165,4090,1963
39300,27269,1163,4090,1818
39314,27283,1162,4090,1697
39330,27299,1163,4090,1558
39350,27319,1164,4090,1385
39362,27331,1163,4090,1280
39379,27348,1164,4090,1132
39395,27364,1164,4090,992
39410,27379,1167,4090,855
39429,27398,1164,4090,693
39442,27411,1164,4090,574
39460,27429,1166,4090,419
39474,27443,1166,4090,291
39490,27459,1166,4090,153
39509,27478,1164,4090,4087
39522,27491,1163,4090,3970
39540,27509,1164,4090,3814
39554,27523,1164,4090,3691
39580,27549,1162,4090,3471
39590,27559,1163,4090,3383
39602,27571,1164,4090,3273
39620,27589,1162,4090,3119
39634,27603,1161,4090,2995
39659,27628,1164,4090,2775
39669,27638,1164,4090,2688
39682,27651,1165,4090,2571
39701,27670,1164,4090,2405
39714,27683,1165,4090,2287
39740,27709,1166,4090,2060
39750,27719,1164,4090,1974
39763,27732,1161,4090,1868
39780,27749,1162,4090,1713
39794,27763,1163,4090,1591
39819,27788,1163,4090,1377
39830,27799,1162,4090,1283
39842,27811,1164,4090,1174
39860,27829,1165,4090,1017
39874,27843,1164,4090,893
39900,27869,1164,4090,667
39910,27879,1166,4090,573
39923,27892,1167,4090,458
39938,27907,1164,4090,329
39959,27928,1165,4090,145
39970,27939,1165,4090,50
39989,27958,1162,4090,3979
40002,27971,1162,4090,3867
40018,27987,1162,4090,3730
40040,28009,1163,4090,3539
40050,28019,1163,4090,3453
40070,28039,1163,4090,3276
40082,28051,1162,4090,3176
40100,28069,1162,4090,3016
40114,28083,1163,4090,2894
40140,28109,1165,4090,2662
40150,28119,1164,4090,2574
40163,28132,1164,4090,2459
40179,28148,1165,4090,2317
40194,28163,1165,4090,2186
40220,28189,1164,4090,1957
40230,28199,1163,4090,1868
40242,28211,1163,4090,1768
40260,28229,1161,4090,1612
40274,28243,1162,4090,1493
40299,28268,1164,4090,1273
40310,28279,1165,4090,1174
40323,28292,1163,4090,1065
40340,28309,1163,4090,915
40355,28324,1165,4090,783
40379,28348,1165,4090,569
40390,28359,1166,4090,470
40402,28371,1164,4090,369
40420,28389,1167,4090,206
40434,28403,1167,4090,86
40459,28428,1162,4090,3964
40470,28439,1161,4090,3869
40482,28451,1162,4090,3766
40500,28469,1164,4090,3609
40514,28483,1163,4090,3490
40540,28509,1164,4090,3261
40550,28519,1164,4090,3175
40562,28531,1164,4090,3070
40580,28549,1164,4090,2910
40594,28563,1163,4090,2788
40620,28589,1165,4090,2555
40630,28599,1164,4090,2470
40642,28611,1164,4090,2363
40660,28629,1165,4090,2204
40674,28643,1165,4090,2080
40699,28668,1163,4090,1861
40730,28699,1164,4090,1591
40740,28709,1168,4090,1500
40755,28724,1177,4090,1362
40780,28749,1187,4090,1095
40790,28759,1190,4090,988
40802,28771,1194,4090,857
40820,28789,1188,4090,679
40834,28803,1183,4090,538
40860,28829,1182,4090,277
40870,28839,1185,4090,176
40883,28852,1184,4090,51
40900,28869,1182,4090,3975
40914,28883,1185,4090,3835
40940,28909,1184,4090,3581
40950,28919,1181,4090,3485
40962,28931,1183,4090,3364
40980,28949,1184,4090,3184
40994,28963,1182,4090,3045
41020,28989,1184,4090,2779
41030,28999,1184,4090,2678
41042,29011,1186,4090,2555
41060,29029,1183,4090,2377
41075,29044,1184,4090,2226
41099,29068,1186,4090,1981
41110,29079,1183,4090,1875
41122,29091,1182,4090,1758
41140,29109,1184,4090,1577
41154,29123,1183,4090,1441
41180,29149,1185,4090,1181
41190,29159,1183,4090,1084
41203,29172,1183,4090,953
41218,29187,1184,4090,803
41240,29209,1187,4090,574
41250,29219,1187,4090,477
41269,29238,1183,4090,288
41282,29251,1187,4090,153
41300,29269,1186,4090,4070
41314,29283,1183,4090,3931
41340,29309,1182,4090,3673
41350,29319,1183,4090,3576
41362,29331,1182,4090,3460
41380,29349,1182,4090,3281
41394,29363,1183,4090,3141
41419,29388,1183,4090,2890
41430,29399,1185,4090,2776
41443,29412,1185,4090,2645
41458,29427,1185,4090,2494
41480,29449,1186,4090,2268
41490,29459,1186,4090,2169
41509,29478,1184,4090,1977
41522,29491,1183,4090,1852
41540,29509,1179,4090,1676
41554,29523,1181,4090,1538
41580,29549,1183,4090,1278
41589,29558,1186,4090,1186
41602,29571,1183,4090,1061
41620,29589,1185,4090,876
41635,29604,1186,4090,725
41659,29628,1186,4090,484
41669,29638,1185,4090,384
41683,29652,1187,4090,240
41700,29669,1188,4090,71
41714,29683,1184,4090,4026
41740,29709,1183,4090,3769
41750,29719,1183,4090,3666
41762,29731,1183,4090,3550
41780,29749,1178,4090,3379
41794,29763,1180,4090,3238
41820,29789,1182,4090,2976
41830,29799,1183,4090,2876
41843,29812,1184,4090,2743
41860,29829,1189,4090,2565
41874,29843,1187,4090,2425
41890,29859,1184,4090,2264
41910,29879,1185,4090,2065
41922,29891,1183,4090,1946
41940,29909,1182,4090,1770
41955,29924,1181,4090,1623
41970,29939,1182,4090,1474
41990,29959,1183,4090,1274
42002,29971,1185,4090,1151
42020,29989,1182,4090,974
42034,30003,1182,4090,835
42070,30039,1187,4090,468
42082,30051,1186,4090,348
42100,30069,1188,4090,163
42114,30083,1186,4090,27
42140,30109,1185,4090,3860
42150,30119,1183,4090,3766
42162,30131,1184,4090,3643
42180,30149,1179,4090,3479
42194,30163,1180,4090,3333
42220,30189,1182,4090,3076
42229,30198,1183,4090,2988
42242,30211,1186,4090,2855
42259,30228,1187,4090,2682
42274,30243,1186,4090,2528
42300,30269,1188,4090,2257
42310,30279,1189,4090,2155
42322,30291,1186,4090,2037
42340,30309,1181,4090,1862
42354,30323,1182,4090,1722
42380,30349,1181,4090,1472
42390,30359,1181,4090,1373
42402,30371,1182,4090,1252
42420,30389,1184,4090,1072
42435,30404,1184,4090,921
42460,30429,1185,4090,668
42470,30439,1184,4090,565
42482,30451,1189,4090,441
42500,30469,1184,4090,265
42514,30483,1184,4090,123
42540,30509,1183,4090,3960
42550,30519,1185,4090,3857
42562,30531,1182,4090,3744
42580,30549,1185,4090,3562
42594,30563,1184,4090,3426
42619,30588,1182,4090,3182
42629,30598,1181,4090,3081
42642,30611,1182,4090,2949
42659,30628,1183,4090,2777
42674,30643,1184,4090,2625
42690,30659,1186,4090,2460
42709,30678,1186,4090,2265
42722,30691,1185,4090,2136
42740,30709,1182,4090,1958
42754,30723,1183,4090,1819
42780,30749,1181,4090,1564
42790,30759,1181,4090,1468
42803,30772,1183,4090,1336
42820,30789,1187,4090,1162
42834,30803,1184,4090,1027
42860,30829,1186,4090,764
42871,30840,1186,4090,653
42883,30852,1184,4090,532
42900,30869,1187,4090,359
42915,30884,1186,4090,210
42930,30899,1186,4090,60
42950,30919,1180,4090,3958
42962,30931,1185,4090,3833
42980,30949,1183,4090,3659
42994,30963,1179,4090,3524
43020,30989,1183,4090,3262
43030,30999,1184,4090,3163
43042,31011,1183,4090,3045
43058,31027,1182,4090,2886
43080,31049,1184,4090,2671
43090,31059,1188,4090,2555
43110,31079,1185,4090,2356
43123,31092,1184,4090,2226
43138,31107,1186,4090,2072
43159,31128,1185,4090,1862
43170,31139,1182,4090,1757
43190,31159,1181,4090,1569
43202,31171,1183,4090,1441
43220,31189,1181,4090,1264
43235,31204,1181,4090,1116
43251,31220,1184,4090,953
43270,31239,1186,4090,760
43283,31252,1186,4090,628
43299,31268,1188,4090,464
43314,31283,1188,4090,313
43340,31309,1185,4090,57
43350,31319,1184,4090,4052
43362,31331,1181,4090,3933
43380,31349,1183,4090,3756
43395,31364,1182,4090,3608
43410,31379,1183,4090,3460
43430,31399,1184,4090,3259
43442,31411,1184,4090,3138
43460,31429,1181,4090,2960
43474,31443,1182,4090,2819
43500,31469,1185,4090,2554
43510,31479,1185,4090,2455
43522,31491,1186,4090,2332
43539,31508,1188,4090,2157
43554,31523,1187,4090,2006
43580,31549,1183,4090,1752
43590,31559,1182,4090,1654
43603,31572,1182,4090,1536
43620,31589,1181,4090,1360
43634,31603,1182,4090,1220
43660,31629,1183,4090,960
43669,31638,1185,4090,865
43682,31651,1186,4090,736
43700,31669,1184,4090,555
43714,31683,1185,4090,413
43731,31700,1185,4090,243
43746,31715,1187,4090,89
43770,31739,1180,4090,3957
43779,31748,1182,4090,3861
43795,31764,1184,4090,3703
43820,31789,1185,4090,3456
43830,31799,1184,4090,3356
43843,31812,1182,4090,3228
43858,31827,1183,4090,3075
43880,31849,1184,4090,2853
43890,31859,1182,4090,2754
43910,31879,1184,4090,2550
43922,31891,1186,4090,2428
43940,31909,1183,4090,2249
43954,31923,1184,4090,2107
43980,31949,1184,4090,1846
43990,31959,1183,4090,1748
44003,31972,1180,4090,1622
44020,31989,1182,4090,1455
44034,32003,1183,4090,1314
44060,32029,1183,4090,1068
44070,32039,1184,4090,956
44082,32051,1182,4090,836
44100,32069,1186,4090,652
44115,32084,1186,4090,502
44130,32099,1186,4090,348
44150,32119,1189,4090,139
44162,32131,1189,4090,21
44180,32149,1178,4090,3947
44194,32163,1177,4090,3810
44220,32189,1183,4090,3552
44230,32199,1183,4090,3454
44242,32211,1184,4090,3333
44260,32229,1186,4090,3149
44274,32243,1183,4090,3012
44301,32270,1183,4090,2738
44310,32279,1184,4090,2647
44323,32292,1183,4090,2518
44338,32307,1183,4090,2366
44360,32329,1187,4090,2140
44370,32339,1186,4090,2041
44389,32358,1184,4090,1854
44402,32371,1183,4090,1724
44420,32389,1181,4090,1547
44434,32403,1181,4090,1411
44460,32429,1183,4090,1152
44470,32439,1183,4090,1052
44483,32452,1184,4090,920
44500,32469,1186,4090,750
44514,32483,1186,4090,606
44540,32509,1189,4090,342
44550,32519,1187,4090,243
44562,32531,1184,4090,122
44580,32549,1185,4090,4039
44594,32563,1183,4090,3900
44610,32579,1182,4090,3744
44630,32599,1182,4090,3547
44642,32611,1184,4090,3426
44661,32630,1182,4090,3241
44674,32643,1181,4090,3109
44700,32669,1184,4090,2846
44710,32679,1185,4090,2745
44723,32692,1185,4090,2626
44740,32709,1185,4090,2442
44754,32723,1187,4090,2297
44780,32749,1186,4090,2038
44790,32759,1184,4090,1938
44802,4,1182,4090,1811
44819,21,1182,4090,1643
44833,35,1182,4090,1505
44860,62,1182,4090,1247
44869,71,1185,4090,1143
44881,83,1184,4090,1027
44899,101,1182,4090,845
44913,115,1185,4090,705
44940,142,1188,4090,439
44949,151,1186,4090,340
44961,163,1186,4090,221
44979,181,1188,4090,37
44993,195,1185,4090,3994
45019,221,1182,4090,3749
45029,231,1182,4090,3641
45042,244,1181,4090,3524
45059,261,1182,4090,3346
45073,275,1181,4090,3209
45099,301,1182,4090,2946
45109,311,1185,4090,2841
45121,323,1186,4090,2719
45139,341,1184,4090,2538
45153,355,1184,4090,2396
45179,381,1186,4090,2131
